student_id,grade,subject,topic,learning_style,device_type,past_quiz_score_avg,accuracy_percentage,avg_response_time_sec,num_attempts,learning_streak_days,engagement_score,hints_used,video_watch_pct,time_on_task_min,session_count_week,next_topic,recommended_difficulty,success_probability_bin,needs_revision
S682228,Grade_6,General_Knowledge,Current_Affairs,reading_writing,mobile,69.28,68.89,52.9,3.0,7.0,0.499,2.0,51.49,16.8,6.0,Sports,medium,medium,0
S483739,Grade_1,History,Freedom_Movement,kinesthetic,mobile,40.51,47.98,101.4,3.0,8.0,0.3895,3.0,32.24,23.9,6.0,Post_Independence,easy,low,1
S120413,Grade_11,Science,Chemical_Reactions,visual,mobile,66.52,63.6,78.2,3.0,0.0,0.4538,3.0,42.5,27.9,3.0,Periodic_Table,medium,medium,0
S897933,Grade_8,Science,Ecosystems,kinesthetic,tablet,53.59,54.55,73.0,4.0,8.0,0.4968,3.0,49.74,29.0,4.0,Chemical_Reactions,medium,medium,1
S976668,Grade_11,Hindi,Vyakaran,auditory,laptop,82.23,,47.6,4.0,3.0,0.5182,,25.69,36.1,3.0,Kavita,medium,medium,0
S173940,Grade_5,General_Knowledge,,reading_writing,laptop,38.25,50.33,113.5,5.0,2.0,0.3628,3.0,51.26,33.5,2.0,Science_Tech,easy,low,1
S518534,Grade_9,General_Knowledge,Sports,auditory,tablet,74.02,63.05,83.3,2.0,13.0,0.5729,1.0,53.96,13.1,7.0,Current_Affairs,medium,medium,0
S893751,Grade_10,Geography,Resources,visual,desktop,84.47,71.19,82.2,2.0,1.0,0.5603,3.0,50.05,19.0,,Maps_Cartography,medium,medium,0
S986797,Grade_10,Mathematics,Number_Theory,auditory,mobile,81.47,77.78,70.8,3.0,4.0,0.5987,2.0,60.46,27.4,4.0,Statistics,medium,medium,0
S269862,Grade_6,Science,Electricity,kinesthetic,tablet,74.28,67.24,68.8,4.0,5.0,0.4871,3.0,54.93,30.8,3.0,Chemical_Reactions,medium,medium,0
S186709,Grade_10,General_Knowledge,Science_Tech,reading_writing,laptop,72.87,56.1,48.8,3.0,7.0,0.4774,3.0,39.76,36.0,6.0,Awards,medium,medium,0
S161328,Grade_11,Geography,Climate,visual,mobile,100.0,91.77,59.8,3.0,1.0,0.6348,2.0,86.84,21.6,2.0,Population,hard,high,0
S986939,Grade_6,General_Knowledge,,kinesthetic,tablet,58.89,46.38,122.7,4.0,30.0,0.6011,2.0,45.12,35.5,13.0,Science_Tech,medium,medium,1
S186101,Grade_12,Computer_Science,Python_Basics,reading_writing,desktop,94.75,88.16,59.2,3.0,11.0,0.6884,1.0,67.88,24.7,6.0,Data_Structures,hard,high,0
S574141,,Science,Motion,reading_writing,desktop,54.51,35.95,102.6,,3.0,0.3075,4.0,35.16,24.6,2.0,Light_Optics,easy,medium,1
S530443,Grade_6,Science,Periodic_Table,reading_writing,laptop,63.79,54.88,86.3,5.0,1.0,0.4425,1.0,48.38,22.0,1.0,Electricity,easy,medium,1
S505470,Grade_1,Mathematics,Number_Theory,reading_writing,laptop,58.11,60.69,148.4,2.0,6.0,0.4848,3.0,62.43,22.6,4.0,Statistics,medium,medium,0
S970408,Grade_3,English,Essay_Writing,reading_writing,desktop,58.33,50.95,101.1,4.0,18.0,0.4331,1.0,,30.2,8.0,Literature,medium,medium,1
S553455,Grade_12,Computer_Science,Data_Structures,visual,desktop,100.0,87.5,72.5,3.0,11.0,0.6264,1.0,60.34,23.0,7.0,Databases,hard,high,0
S963384,Grade_11,General_Knowledge,Sports,kinesthetic,desktop,73.55,58.36,38.8,5.0,3.0,0.4542,1.0,38.49,19.4,3.0,Current_Affairs,medium,medium,0
S523132,Grade_5,Computer_Science,Data_Structures,visual,desktop,69.83,59.6,91.7,4.0,11.0,0.5317,1.0,49.72,13.7,7.0,Algorithms,medium,medium,0
S217588,Grade_10,Science,Chemical_Reactions,reading_writing,mobile,89.16,69.52,47.4,2.0,2.0,0.5445,1.0,49.6,22.4,3.0,Cells_Biology,medium,medium,0
S490971,Grade_10,Hindi,Patra_Lekhan,kinesthetic,mobile,69.87,60.88,74.1,2.0,,0.5574,3.0,36.81,20.5,15.0,Gadya,medium,medium,0
S430430,Grade_9,Hindi,Patra_Lekhan,reading_writing,laptop,52.65,47.92,79.7,4.0,15.0,0.3626,2.0,25.94,23.7,7.0,Vyakaran,medium,medium,1
S885546,Grade_8,Science,Ecosystems,kinesthetic,laptop,70.16,70.11,51.6,2.0,7.0,0.5137,2.0,58.02,17.0,6.0,Chemical_Reactions,medium,medium,0
S929972,Grade_1,History,Freedom_Movement,visual,mobile,47.26,43.76,101.3,4.0,20.0,0.4495,3.0,46.38,29.1,10.0,Post_Independence,medium,medium,1
S354504,Grade_2,Science,Motion,kinesthetic,laptop,52.35,49.25,100.6,3.0,5.0,0.3795,4.0,39.55,34.2,5.0,Light_Optics,easy,medium,1
S657165,Grade_5,Mathematics,Trigonometry,visual,mobile,64.81,40.04,115.8,4.0,0.0,0.2645,4.0,,22.6,3.0,Geometry,medium,medium,1
S681644,Grade_8,English,Grammar,visual,mobile,78.14,72.28,53.9,3.0,8.0,0.5223,2.0,60.25,16.2,5.0,Comprehension,medium,medium,0
S493738,Grade_11,History,Freedom_Movement,kinesthetic,laptop,69.39,59.29,82.4,3.0,16.0,0.5626,1.0,42.69,27.3,8.0,World_Wars,medium,medium,0
S670820,Grade_9,General_Knowledge,Science_Tech,visual,laptop,81.08,78.27,44.2,3.0,10.0,0.6143,0.0,52.15,35.2,7.0,Current_Affairs,medium,high,0
S507422,Grade_6,General_Knowledge,Current_Affairs,kinesthetic,tablet,75.78,72.73,97.8,4.0,5.0,0.5768,1.0,69.88,26.1,5.0,Sports,medium,medium,0
S492964,Grade_2,Geography,Maps_Cartography,auditory,desktop,53.55,50.15,111.6,,25.0,0.4234,3.0,11.31,30.4,12.0,Resources,medium,medium,1
S553071,Grade_3,Science,Motion,reading_writing,mobile,46.15,36.33,129.4,,13.0,0.3808,2.0,33.52,38.4,7.0,Electricity,easy,low,1
S808856,Grade_9,Science,Chemical_Reactions,auditory,tablet,82.23,81.65,80.7,2.0,3.0,0.5613,1.0,48.34,16.3,2.0,Cells_Biology,medium,high,0
S850666,Grade_3,English,Comprehension,visual,laptop,54.99,49.86,111.7,3.0,20.0,0.4834,4.0,51.13,26.6,11.0,Essay_Writing,medium,medium,1
S988398,Grade_7,Mathematics,Calculus,auditory,desktop,55.68,55.36,85.2,3.0,5.0,0.4287,1.0,67.99,26.0,4.0,Statistics,medium,medium,0
S417112,Grade_10,English,Comprehension,auditory,tablet,77.23,77.47,74.4,2.0,4.0,0.5387,1.0,53.77,20.1,2.0,Essay_Writing,medium,high,0
S746116,Grade_10,Hindi,Kavita,visual,tablet,89.1,81.03,59.2,2.0,1.0,0.5923,0.0,52.12,16.9,3.0,Gadya,medium,high,0
S575073,Grade_5,English,Essay_Writing,visual,laptop,53.57,48.91,75.9,4.0,5.0,0.354,4.0,29.12,33.8,3.0,Poetry,medium,medium,1
S639010,Grade_10,History,World_Wars,reading_writing,desktop,58.98,46.0,100.3,3.0,13.0,0.4555,3.0,33.93,20.4,6.0,Freedom_Movement,medium,medium,0
S214122,Grade_9,,Awards,reading_writing,tablet,,71.3,53.1,4.0,6.0,0.5664,2.0,62.65,33.4,4.0,Sports,medium,high,0
S344224,Grade_6,Mathematics,Number_Theory,auditory,laptop,80.07,67.08,75.7,3.0,10.0,0.5282,3.0,49.8,22.0,5.0,Statistics,medium,medium,0
S413932,Grade_12,English,Vocabulary,kinesthetic,laptop,93.07,85.38,52.4,2.0,2.0,0.5913,1.0,69.2,19.1,2.0,Essay_Writing,hard,high,0
S145830,Grade_7,Mathematics,Algebra,kinesthetic,laptop,33.77,25.32,91.0,4.0,6.0,0.3177,4.0,24.75,25.7,3.0,Geometry,easy,low,1
S461038,Grade_4,Mathematics,Trigonometry,auditory,desktop,45.27,54.27,85.9,3.0,1.0,0.4379,3.0,33.87,18.9,3.0,Calculus,easy,medium,1
S249086,Grade_7,Science,Periodic_Table,kinesthetic,mobile,58.89,54.88,101.4,5.0,9.0,0.4543,3.0,53.61,33.6,5.0,Electricity,medium,medium,1
S762954,Grade_7,History,World_Wars,kinesthetic,tablet,78.25,62.19,86.6,,1.0,0.3992,3.0,27.86,29.1,3.0,Freedom_Movement,medium,medium,0
S469383,Grade_5,Hindi,Kavita,auditory,mobile,53.16,55.35,104.4,4.0,11.0,0.4103,1.0,24.84,26.3,7.0,Gadya,easy,medium,1
S377449,Grade_9,Hindi,Patra_Lekhan,visual,desktop,78.57,79.28,74.2,3.0,9.0,0.5487,2.0,53.19,28.4,6.0,Gadya,medium,medium,0
S192969,Grade_10,Hindi,Vyakaran,kinesthetic,tablet,94.27,72.13,77.6,4.0,16.0,0.5511,3.0,50.91,26.0,9.0,Kavita,medium,high,0
S225458,Grade_2,English,Literature,auditory,laptop,38.87,32.77,110.8,6.0,27.0,0.4449,,24.15,46.3,14.0,Essay_Writing,easy,low,1
S145126,Grade_12,Geography,Physical_Geography,auditory,laptop,94.91,98.13,65.8,3.0,9.0,0.6644,2.0,69.56,28.2,4.0,Climate,hard,high,0
S200455,Grade_2,English,Grammar,visual,tablet,47.56,33.88,122.5,5.0,25.0,0.3981,2.0,0.0,32.5,12.0,Comprehension,medium,low,1
S442962,Grade_6,Hindi,Gadya,visual,laptop,77.56,74.02,108.3,2.0,6.0,0.5139,2.0,39.81,15.5,4.0,Kavita,medium,medium,0
S666158,Grade_2,Geography,Population,visual,tablet,50.15,58.78,89.9,3.0,2.0,0.3418,2.0,19.49,32.0,2.0,Maps_Cartography,easy,medium,1
S621093,Grade_5,,Patra_Lekhan,visual,mobile,58.89,58.47,105.8,5.0,0.0,0.4172,2.0,56.42,34.5,3.0,Gadya,medium,medium,1
S128247,Grade_8,General_Knowledge,Current_Affairs,kinesthetic,laptop,62.83,73.82,107.5,2.0,7.0,0.4983,3.0,30.95,27.6,6.0,Science_Tech,medium,medium,0
S605738,Grade_12,English,Essay_Writing,visual,laptop,83.94,90.83,72.2,2.0,3.0,0.6342,0.0,73.1,23.3,2.0,Literature,medium,high,0
S771026,Grade_1,Hindi,Gadya,auditory,laptop,16.72,11.57,135.0,7.0,0.0,0.115,5.0,0.61,,3.0,Kavita,easy,low,1
S644793,Grade_12,English,Literature,visual,tablet,69.15,53.77,52.6,3.0,25.0,0.4986,2.0,47.2,21.2,11.0,Comprehension,medium,medium,0
S741973,Grade_9,Computer_Science,Data_Structures,visual,mobile,61.53,63.25,,3.0,10.0,0.4832,1.0,34.3,33.4,5.0,Databases,medium,medium,0
S409026,Grade_7,History,Freedom_Movement,visual,tablet,62.97,48.48,99.2,3.0,14.0,0.4186,2.0,24.92,15.5,9.0,World_Wars,medium,medium,0
S436964,Grade_10,History,Post_Independence,auditory,laptop,64.03,56.66,101.3,4.0,20.0,0.5522,1.0,52.29,19.4,9.0,World_Wars,medium,medium,1
S374258,Grade_3,General_Knowledge,Awards,reading_writing,desktop,43.9,43.37,119.9,5.0,3.0,0.3428,2.0,38.71,39.3,2.0,Sports,easy,low,1
S248833,Grade_12,Computer_Science,Algorithms,auditory,mobile,88.8,70.96,26.3,4.0,1.0,0.4843,,38.45,32.6,3.0,Networking,medium,medium,0
S320020,Grade_6,Hindi,Patra_Lekhan,kinesthetic,mobile,62.35,50.49,93.4,4.0,,0.3632,3.0,31.37,24.8,1.0,Gadya,medium,medium,1
S461268,Grade_4,Mathematics,,auditory,laptop,30.62,34.8,119.4,5.0,4.0,0.2807,2.0,13.8,31.8,2.0,Calculus,easy,low,1
S390677,Grade_8,History,Post_Independence,auditory,desktop,76.92,71.2,71.3,2.0,10.0,0.508,3.0,66.07,12.4,5.0,Freedom_Movement,medium,medium,0
S688274,Grade_11,English,Vocabulary,kinesthetic,tablet,69.74,61.09,58.4,2.0,3.0,0.5153,1.0,57.04,12.3,4.0,Grammar,medium,medium,0
S562792,Grade_8,Mathematics,Fractions,visual,mobile,60.95,59.96,74.8,4.0,6.0,0.5102,2.0,,37.6,5.0,Number_Theory,medium,medium,0
S860297,Grade_3,Science,Ecosystems,visual,tablet,44.55,42.91,114.7,4.0,0.0,0.2947,4.0,36.27,24.8,2.0,Cells_Biology,easy,low,1
S185386,Grade_1,Hindi,Vyakaran,reading_writing,desktop,17.86,22.8,136.4,5.0,2.0,0.2339,3.0,40.93,31.3,3.0,Gadya,easy,low,1
S331406,Grade_3,Computer_Science,Web_Development,auditory,laptop,45.72,43.66,102.0,5.0,20.0,0.3859,3.0,25.42,34.1,10.0,Networking,medium,low,1
S279598,Grade_2,Mathematics,Trigonometry,reading_writing,desktop,63.9,59.2,112.0,5.0,23.0,0.6945,1.0,72.72,35.7,12.0,Geometry,medium,medium,0
S453564,Grade_3,Mathematics,Fractions,visual,mobile,57.0,54.03,146.5,3.0,2.0,0.4643,2.0,58.82,21.7,1.0,Algebra,easy,medium,1
S882207,Grade_9,Hindi,Gadya,auditory,laptop,54.18,,80.2,5.0,24.0,0.3787,4.0,38.22,29.8,13.0,Patra_Lekhan,medium,medium,1
S437516,Grade_2,Mathematics,Trigonometry,visual,,40.32,28.55,144.1,,15.0,0.3258,3.0,24.14,27.0,7.0,Geometry,easy,low,1
S537547,Grade_4,General_Knowledge,Sports,reading_writing,mobile,29.57,33.89,81.3,6.0,20.0,0.3911,3.0,32.25,29.8,10.0,Current_Affairs,easy,low,1
S879674,Grade_1,Science,Cells_Biology,visual,laptop,57.2,66.58,135.1,2.0,16.0,0.4219,2.0,42.86,12.5,9.0,Periodic_Table,medium,high,0
S107242,Grade_9,English,Vocabulary,visual,desktop,61.25,46.37,73.7,5.0,15.0,0.471,4.0,36.81,32.3,7.0,Grammar,medium,medium,1
S932845,Grade_7,Computer_Science,Algorithms,kinesthetic,laptop,93.4,73.13,78.1,3.0,7.0,,3.0,30.04,17.0,4.0,Networking,hard,high,0
S250057,Grade_10,Geography,Population,visual,laptop,89.57,93.67,47.5,1.0,0.0,0.5886,0.0,68.49,11.8,1.0,Maps_Cartography,hard,high,0
S964022,Grade_9,Geography,Resources,auditory,laptop,42.87,39.4,53.4,5.0,9.0,0.349,2.0,28.35,,4.0,Maps_Cartography,easy,low,1
S496758,Grade_3,Mathematics,,kinesthetic,mobile,57.72,42.31,121.8,5.0,26.0,0.482,3.0,32.89,30.1,12.0,Trigonometry,medium,medium,1
S487278,Grade_5,General_Knowledge,Science_Tech,visual,tablet,66.1,63.12,89.6,4.0,7.0,0.4441,1.0,37.23,28.7,4.0,Current_Affairs,medium,medium,1
S100114,Grade_3,General_Knowledge,Sports,auditory,desktop,33.25,23.44,114.5,4.0,10.0,0.1927,5.0,1.03,,6.0,Current_Affairs,easy,low,1
S157137,Grade_10,English,Grammar,visual,laptop,61.53,62.59,80.7,4.0,13.0,0.4811,3.0,22.62,28.7,6.0,Vocabulary,medium,medium,0
S525885,Grade_3,General_Knowledge,,auditory,mobile,43.78,33.6,133.4,4.0,8.0,0.2658,4.0,16.03,28.9,4.0,Awards,easy,low,1
S735408,Grade_6,Mathematics,Trigonometry,auditory,laptop,40.36,54.77,92.3,5.0,11.0,,2.0,11.53,33.8,5.0,Calculus,easy,medium,1
S384542,Grade_3,Science,Electricity,reading_writing,mobile,55.29,45.36,88.2,5.0,23.0,0.3467,4.0,20.86,22.8,11.0,Light_Optics,medium,medium,1
S926033,Grade_8,,Motion,auditory,laptop,76.05,58.46,57.8,3.0,0.0,0.4736,2.0,52.05,21.5,2.0,Light_Optics,medium,medium,0
S139398,Grade_11,Computer_Science,Networking,reading_writing,tablet,90.0,76.38,75.1,3.0,1.0,0.5469,1.0,64.68,18.9,2.0,Web_Development,medium,high,0
S380136,Grade_4,Computer_Science,Networking,kinesthetic,,61.89,66.09,117.9,2.0,2.0,0.4763,3.0,45.4,17.8,2.0,Databases,medium,medium,0
S550147,Grade_2,Science,Ecosystems,auditory,desktop,48.54,41.27,152.4,3.0,8.0,,4.0,41.2,21.5,6.0,Cells_Biology,easy,medium,1
S290981,Grade_6,English,Literature,kinesthetic,desktop,79.64,77.51,112.4,4.0,6.0,0.5372,1.0,39.47,30.7,4.0,Comprehension,medium,high,1
S687773,Grade_2,Computer_Science,Web_Development,kinesthetic,laptop,37.52,32.46,141.4,6.0,1.0,0.2254,3.0,12.41,43.1,2.0,Networking,easy,low,1
S147953,Grade_8,,Physical_Geography,kinesthetic,laptop,80.65,71.58,86.1,4.0,2.0,0.5378,1.0,50.45,27.1,2.0,Resources,medium,medium,1
S342209,Grade_4,Geography,Maps_Cartography,auditory,desktop,54.31,51.92,97.1,3.0,2.0,0.4196,2.0,45.03,19.7,3.0,Resources,easy,medium,0
S150134,Grade_7,English,Vocabulary,reading_writing,laptop,48.64,40.12,84.5,5.0,11.0,0.2519,4.0,27.9,28.3,6.0,Grammar,easy,low,1
S930506,Grade_12,Science,Periodic_Table,kinesthetic,laptop,,75.72,65.4,2.0,3.0,0.5473,2.0,61.03,,3.0,Electricity,hard,high,0
S164554,Grade_10,English,Grammar,kinesthetic,tablet,87.64,81.25,94.0,1.0,18.0,0.6416,1.0,60.99,13.1,,Comprehension,hard,high,0
S729853,Grade_7,General_Knowledge,Sports,reading_writing,laptop,74.27,71.05,110.5,3.0,4.0,0.4906,3.0,49.09,21.9,,Awards,medium,medium,0
S975989,Grade_9,Mathematics,Fractions,visual,laptop,69.75,43.85,74.4,3.0,11.0,0.4681,3.0,50.6,19.2,7.0,Number_Theory,medium,medium,0
S992222,Grade_8,English,Literature,kinesthetic,laptop,63.37,52.0,59.4,5.0,0.0,0.2957,1.0,12.31,36.5,2.0,Essay_Writing,medium,medium,1
S202976,Grade_1,Computer_Science,Networking,reading_writing,desktop,26.18,19.92,133.3,5.0,35.0,0.2756,4.0,1.19,24.3,16.0,Databases,easy,low,1
S426607,Grade_2,Mathematics,Number_Theory,reading_writing,mobile,60.92,53.3,79.8,4.0,2.0,0.3122,3.0,41.49,28.3,2.0,Algebra,medium,medium,1
S833330,Grade_7,History,Freedom_Movement,visual,desktop,63.88,55.29,82.6,4.0,11.0,0.3953,1.0,33.65,33.9,5.0,World_Wars,medium,medium,1
S494144,Grade_12,Mathematics,Trigonometry,visual,tablet,72.44,72.51,50.9,3.0,2.0,0.5949,3.0,43.65,22.0,1.0,Geometry,medium,high,0
S784798,Grade_12,Science,Electricity,kinesthetic,laptop,84.42,79.96,32.5,3.0,17.0,0.6354,2.0,40.55,27.8,10.0,Chemical_Reactions,hard,high,0
S258051,Grade_7,English,Poetry,auditory,desktop,55.87,,74.9,3.0,2.0,0.505,3.0,49.41,37.2,2.0,Literature,medium,medium,0
S538027,Grade_5,History,Medieval_Period,auditory,desktop,45.66,37.86,88.2,5.0,0.0,0.3692,4.0,45.13,34.6,1.0,Freedom_Movement,easy,low,1
S558264,Grade_11,Hindi,,auditory,tablet,58.16,56.91,57.1,3.0,3.0,0.4476,3.0,49.7,22.9,3.0,Gadya,medium,medium,0
S102056,Grade_3,General_Knowledge,Awards,auditory,tablet,36.45,40.97,82.5,3.0,22.0,0.4833,4.0,40.22,26.1,,Sports,easy,low,1
S719150,Grade_12,Geography,Resources,reading_writing,desktop,80.71,59.02,73.9,4.0,0.0,0.4789,1.0,54.25,25.3,3.0,Maps_Cartography,medium,medium,0
S412298,Grade_3,General_Knowledge,Science_Tech,visual,laptop,52.89,35.75,119.6,6.0,3.0,0.2868,4.0,35.23,29.9,3.0,Current_Affairs,easy,low,1
S653393,Grade_4,English,Poetry,visual,desktop,46.45,46.13,78.6,3.0,4.0,0.4009,3.0,10.9,25.8,4.0,Literature,easy,low,0
S784718,Grade_2,Computer_Science,Algorithms,reading_writing,,57.63,51.63,134.0,5.0,0.0,0.3014,1.0,12.73,45.1,1.0,Networking,medium,low,1
S475819,Grade_12,General_Knowledge,Current_Affairs,reading_writing,tablet,96.31,99.1,72.3,2.0,0.0,0.6174,1.0,73.48,11.5,2.0,Science_Tech,hard,high,0
S783954,Grade_2,Hindi,Gadya,auditory,tablet,49.53,47.4,124.2,5.0,7.0,0.3764,3.0,26.7,27.9,4.0,Patra_Lekhan,easy,low,1
S326504,,English,Comprehension,,mobile,72.41,80.35,,2.0,5.0,0.6122,2.0,64.79,12.6,3.0,Essay_Writing,medium,high,0
S525702,Grade_12,Geography,Population,auditory,mobile,,89.68,16.1,3.0,4.0,0.5995,0.0,37.82,30.9,2.0,Climate,medium,high,0
S611401,Grade_11,Computer_Science,Python_Basics,visual,laptop,60.83,61.18,89.0,2.0,3.0,0.5504,1.0,54.76,27.0,2.0,Data_Structures,medium,medium,0
S298143,Grade_8,Computer_Science,Python_Basics,reading_writing,mobile,75.75,76.96,91.3,2.0,2.0,0.5929,1.0,64.42,25.4,2.0,Data_Structures,medium,medium,0
S813586,Grade_3,Science,Cells_Biology,kinesthetic,desktop,60.28,54.15,95.6,5.0,6.0,0.4062,3.0,44.7,38.7,4.0,Ecosystems,medium,medium,1
S838487,,English,Literature,auditory,mobile,51.25,47.57,111.5,3.0,9.0,0.3849,4.0,46.05,26.2,6.0,Comprehension,easy,medium,1
S230116,Grade_6,Computer_Science,Databases,,tablet,58.42,50.38,101.4,,5.0,0.3795,3.0,40.01,22.6,5.0,Networking,medium,low,1
S732593,Grade_10,History,Medieval_Period,kinesthetic,laptop,70.57,64.58,97.8,2.0,5.0,0.5462,2.0,48.81,27.6,4.0,Freedom_Movement,medium,medium,0
S327851,Grade_7,Computer_Science,Algorithms,visual,tablet,61.56,60.55,100.2,2.0,2.0,0.4404,3.0,47.85,19.8,1.0,Networking,medium,medium,0
S314817,Grade_1,Hindi,Vyakaran,visual,mobile,36.46,38.75,139.2,6.0,1.0,0.3194,2.0,32.14,34.3,2.0,Gadya,easy,low,1
S985085,Grade_11,English,Vocabulary,auditory,mobile,78.78,65.09,110.4,3.0,22.0,0.6083,1.0,60.85,20.2,,Essay_Writing,medium,medium,0
S138589,Grade_2,General_Knowledge,Current_Affairs,visual,laptop,50.39,44.58,92.5,5.0,0.0,0.4257,2.0,56.15,37.1,2.0,Science_Tech,easy,medium,1
S157365,Grade_2,Geography,Maps_Cartography,reading_writing,laptop,42.22,33.91,116.6,6.0,25.0,0.3338,3.0,0.0,36.4,12.0,Physical_Geography,easy,low,1
S102284,Grade_1,History,Post_Independence,kinesthetic,tablet,37.3,31.33,94.5,6.0,3.0,0.1999,4.0,3.88,35.4,3.0,Freedom_Movement,easy,low,1
S952045,Grade_8,Science,Ecosystems,kinesthetic,laptop,47.28,51.46,105.4,4.0,21.0,0.5243,3.0,54.16,25.1,,Chemical_Reactions,easy,low,1
S532579,Grade_7,General_Knowledge,Science_Tech,visual,tablet,68.85,63.33,81.7,4.0,9.0,0.425,3.0,46.14,24.0,4.0,Awards,medium,medium,0
S134444,Grade_10,Mathematics,Geometry,kinesthetic,,87.15,82.75,104.0,3.0,4.0,0.7043,0.0,74.54,25.1,3.0,Trigonometry,medium,high,0
S927654,Grade_4,Hindi,Kavita,reading_writing,mobile,56.58,37.51,103.4,6.0,1.0,0.3124,4.0,16.3,48.1,3.0,Gadya,medium,low,1
S279187,Grade_9,Hindi,Patra_Lekhan,kinesthetic,laptop,65.1,57.24,100.1,3.0,16.0,0.5443,3.0,44.53,17.8,7.0,Gadya,medium,medium,0
S154151,Grade_12,English,Poetry,kinesthetic,desktop,84.54,76.96,60.3,4.0,31.0,0.6545,2.0,,25.3,14.0,Comprehension,hard,high,0
S119356,Grade_1,Science,Cells_Biology,visual,desktop,32.32,21.81,137.9,5.0,3.0,0.2472,3.0,13.99,25.6,4.0,Periodic_Table,easy,low,1
S868305,Grade_4,Hindi,Gadya,kinesthetic,mobile,39.21,37.59,119.0,5.0,2.0,0.3318,3.0,22.05,45.3,1.0,Kavita,easy,low,1
S144483,Grade_8,English,Vocabulary,auditory,desktop,52.09,46.85,102.2,4.0,3.0,0.3615,2.0,26.52,22.6,3.0,Essay_Writing,easy,medium,1
S787427,Grade_11,Geography,Physical_Geography,reading_writing,laptop,68.88,65.41,56.0,2.0,0.0,0.4403,3.0,30.49,16.5,1.0,Resources,medium,medium,0
S303209,Grade_2,Geography,Maps_Cartography,auditory,tablet,60.54,50.91,106.0,5.0,14.0,0.4897,2.0,38.98,32.8,8.0,Resources,medium,medium,1
S144626,Grade_9,Geography,Climate,visual,mobile,77.81,67.42,28.8,4.0,23.0,0.6219,2.0,53.48,26.7,12.0,Resources,medium,medium,0
S512262,Grade_1,Science,Chemical_Reactions,auditory,tablet,59.69,46.36,136.9,4.0,26.0,0.5091,4.0,31.35,26.7,14.0,Periodic_Table,medium,medium,1
S964340,Grade_5,Hindi,Kavita,visual,laptop,48.39,30.22,74.7,6.0,3.0,0.2775,4.0,17.32,45.5,2.0,Patra_Lekhan,easy,low,1
S778939,Grade_12,Mathematics,Trigonometry,,mobile,74.65,60.19,58.9,4.0,0.0,0.4955,3.0,57.22,30.3,1.0,Calculus,medium,medium,0
S807951,Grade_6,Science,Cells_Biology,reading_writing,desktop,75.27,66.94,63.3,2.0,9.0,0.5359,2.0,61.82,15.2,5.0,Periodic_Table,medium,medium,0
S960727,Grade_10,Geography,Climate,kinesthetic,desktop,86.35,83.39,50.0,3.0,5.0,0.5498,0.0,36.28,25.9,4.0,Resources,hard,high,0
S640502,Grade_7,Mathematics,Calculus,auditory,tablet,57.45,59.03,98.5,4.0,0.0,0.504,3.0,,25.5,1.0,Statistics,medium,medium,1
S639925,Grade_9,Geography,Resources,kinesthetic,mobile,82.89,76.65,99.6,4.0,10.0,0.6598,1.0,53.54,23.3,6.0,Population,medium,high,0
S169175,Grade_5,English,Vocabulary,kinesthetic,desktop,43.81,53.06,101.5,3.0,18.0,0.4695,3.0,39.55,25.5,10.0,Essay_Writing,medium,medium,1
S644878,Grade_9,Science,Ecosystems,visual,mobile,71.48,51.71,67.4,4.0,1.0,0.3114,3.0,32.41,26.6,1.0,Chemical_Reactions,medium,medium,1
S769446,,History,Freedom_Movement,auditory,desktop,39.14,30.67,151.5,5.0,1.0,0.2776,2.0,20.09,37.9,1.0,World_Wars,easy,low,1
S722353,Grade_1,Mathematics,Trigonometry,kinesthetic,laptop,46.27,38.93,160.2,4.0,9.0,0.3904,2.0,34.4,,6.0,Calculus,easy,low,1
S489290,Grade_7,Science,Cells_Biology,reading_writing,laptop,56.44,54.33,90.8,5.0,0.0,0.3818,2.0,47.99,43.4,1.0,Periodic_Table,easy,medium,1
S307411,Grade_1,English,Comprehension,kinesthetic,mobile,52.62,33.43,113.7,5.0,13.0,0.2406,3.0,24.78,33.1,7.0,Essay_Writing,easy,low,1
S569879,Grade_6,Hindi,Patra_Lekhan,visual,desktop,45.68,48.77,104.2,5.0,1.0,0.328,4.0,30.02,31.8,2.0,Gadya,easy,low,1
S371416,Grade_1,General_Knowledge,Current_Affairs,visual,laptop,45.62,39.24,124.4,4.0,0.0,0.2137,3.0,18.86,21.9,3.0,Sports,easy,low,1
S698582,Grade_5,English,Literature,reading_writing,mobile,57.01,60.26,115.3,3.0,27.0,0.6313,3.0,47.36,27.5,12.0,Essay_Writing,medium,medium,0
S989519,Grade_10,Hindi,Vyakaran,reading_writing,laptop,80.73,77.52,52.7,2.0,2.0,0.6198,1.0,68.72,28.0,2.0,Kavita,medium,high,0
S865356,Grade_10,English,Poetry,kinesthetic,laptop,73.71,65.56,43.3,4.0,2.0,0.5791,1.0,62.78,30.9,3.0,Comprehension,medium,medium,0
S144074,Grade_3,Computer_Science,Databases,auditory,laptop,36.82,30.9,138.5,6.0,29.0,,4.0,23.12,47.2,13.0,Web_Development,easy,low,1
S165473,Grade_10,Hindi,,auditory,desktop,86.66,80.49,54.2,1.0,3.0,,1.0,65.09,12.4,3.0,Patra_Lekhan,medium,medium,0
